State (Angle),Summed X actions,Summed Y actions,Times State appeared,Action_Policy X,Action Policy Y,Average First Angle
87,0.0,-3.0,1,0.0,-3.0,130.30754177542659
646,3.0,60.0,9,0.3333333333333333,6.666666666666667
647,8.0,39.0,6,1.3333333333333333,6.5
648,1.0,39.0,6,0.16666666666666666,6.5
649,3.0,36.0,5,0.6,7.2
650,8.0,49.0,6,1.3333333333333333,8.166666666666666
651,4.0,36.0,4,1.0,9.0
652,2.0,44.0,5,0.4,8.8
653,15.0,57.0,5,3.0,11.4
654,5.0,30.0,3,1.6666666666666667,10.0
655,19.0,66.0,7,2.7142857142857144,9.428571428571429
656,18.0,75.0,7,2.5714285714285716,10.714285714285714
657,12.0,37.0,3,4.0,12.333333333333334
658,9.0,50.0,6,1.5,8.333333333333334
659,17.0,53.0,6,2.8333333333333335,8.833333333333334
660,21.0,50.0,5,4.2,10.0
661,2.0,8.0,1,2.0,8.0
662,38.0,105.0,12,3.1666666666666665,8.75
663,14.0,36.0,4,3.5,9.0
664,25.0,66.0,9,2.7777777777777777,7.333333333333333
665,25.0,59.0,5,5.0,11.8
666,7.0,23.0,3,2.3333333333333335,7.666666666666667
667,13.0,29.0,4,3.25,7.25
668,27.0,61.0,7,3.857142857142857,8.714285714285714
669,46.0,85.0,11,4.181818181818182,7.7272727272727275
670,26.0,43.0,5,5.2,8.6
671,32.0,52.0,6,5.333333333333333,8.666666666666666
672,56.0,89.0,12,4.666666666666667,7.416666666666667
673,17.0,23.0,3,5.666666666666667,7.666666666666667
674,44.0,63.0,8,5.5,7.875
675,19.0,25.0,5,3.8,5.0
676,62.0,85.0,11,5.636363636363637,7.7272727272727275
677,25.0,41.0,4,6.25,10.25
678,50.0,68.0,9,5.555555555555555,7.555555555555555
679,21.0,27.0,3,7.0,9.0
680,68.0,78.0,15,4.533333333333333,5.2
682,75.0,89.0,11,6.818181818181818,8.090909090909092
683,13.0,15.0,2,6.5,7.5
684,31.0,33.0,5,6.2,6.6
685,13.0,14.0,3,4.333333333333333,4.666666666666667
686,35.0,40.0,7,5.0,5.714285714285714
687,17.0,16.0,2,8.5,8.0
688,58.0,51.0,10,5.8,5.1
689,10.0,10.0,2,5.0,5.0
690,18.0,18.0,4,4.5,4.5
691,11.0,8.0,5,2.2,1.6
692,12.0,11.0,3,4.0,3.6666666666666665
693,51.0,44.0,8,6.375,5.5
694,18.0,13.0,3,6.0,4.333333333333333
695,8.0,6.0,3,2.6666666666666665,2.0
696,50.0,41.0,8,6.25,5.125
697,34.0,24.0,7,4.857142857142857,3.4285714285714284
698,28.0,20.0,9,3.111111111111111,2.2222222222222223
700,9.0,8.0,3,3.0,2.6666666666666665
701,24.0,18.0,7,3.4285714285714284,2.5714285714285716
702,3.0,2.0,1,3.0,2.0
703,2.0,1.0,1,2.0,1.0
704,12.0,12.0,1,12.0,12.0
705,11.0,6.0,2,5.5,3.0
706,37.0,22.0,3,12.333333333333334,7.333333333333333
707,12.0,4.0,4,3.0,1.0
708,18.0,9.0,2,9.0,4.5
709,11.0,8.0,4,2.75,2.0
710,10.0,4.0,2,5.0,2.0
711,16.0,5.0,3,5.333333333333333,1.6666666666666667
712,28.0,11.0,4,7.0,2.75
714,1.0,1.0,1,1.0,1.0
716,10.0,4.0,3,3.3333333333333335,1.3333333333333333
717,5.0,2.0,1,5.0,2.0
719,8.0,6.0,1,8.0,6.0
730,33.0,6.0,30,1.1,0.2
733,21.0,9.0,3,7.0,3.0
736,2.0,1.0,1,2.0,1.0
739,3.0,2.0,1,3.0,2.0
741,2.0,1.0,1,2.0,1.0
742,3.0,1.0,1,3.0,1.0
743,6.0,2.0,1,6.0,2.0
744,2.0,2.0,1,2.0,2.0
745,1.0,1.0,1,1.0,1.0
747,2.0,0.0,1,2.0,0.0
748,3.0,1.0,3,1.0,0.3333333333333333
750,1.0,0.0,1,1.0,0.0
752,7.0,3.0,2,3.5,1.5
753,19.0,8.0,3,6.333333333333333,2.6666666666666665
754,2.0,1.0,2,1.0,0.5
755,5.0,0.0,1,5.0,0.0
757,4.0,-2.0,3,1.3333333333333333,-0.6666666666666666
760,1.0,0.0,1,1.0,0.0
762,4.0,0.0,1,4.0,0.0
764,2.0,1.0,1,2.0,1.0
765,4.0,0.0,1,4.0,0.0
767,1.0,0.0,1,1.0,0.0
770,2.0,0.0,1,2.0,0.0
771,5.0,2.0,2,2.5,1.0
772,8.0,2.0,1,8.0,2.0
775,26.0,5.0,12,2.1666666666666665,0.4166666666666667
780,4.0,1.0,1,4.0,1.0
781,3.0,-1.0,2,1.5,-0.5
783,5.0,0.0,2,2.5,0.0
784,1.0,-1.0,1,1.0,-1.0
788,1.0,0.0,1,1.0,0.0
789,4.0,0.0,2,2.0,0.0
793,5.0,-2.0,4,1.25,-0.5
795,1.0,0.0,1,1.0,0.0
797,1.0,-1.0,1,1.0,-1.0
798,2.0,-2.0,2,1.0,-1.0
799,2.0,2.0,1,2.0,2.0
801,1.0,0.0,1,1.0,0.0
802,5.0,0.0,2,2.5,0.0
803,1.0,-1.0,1,1.0,-1.0
806,2.0,-1.0,2,1.0,-0.5
807,2.0,0.0,1,2.0,0.0
808,2.0,-2.0,1,2.0,-2.0
